file,rows_total,rows_kept,rows_removed,missing_id_rows,invalid_json_rows
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-25.ndjson,1288,1288,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-26.ndjson,599,599,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-27.ndjson,630,630,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-28.ndjson,854,854,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-29.ndjson,1567,1567,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-30.ndjson,1509,1509,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-01.ndjson,1671,1671,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-02.ndjson,1500,1500,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-03.ndjson,1871,1871,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-04.ndjson,1562,1562,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-05.ndjson,2921,2921,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-06.ndjson,1319,1319,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-07.ndjson,1188,1188,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-08.ndjson,1550,1550,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-09.ndjson,2149,2149,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-10.ndjson,927,927,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-11.ndjson,1032,1032,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-12.ndjson,1732,1732,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-13.ndjson,1599,1599,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-14.ndjson,1854,1854,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-15.ndjson,2015,2015,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-16.ndjson,1492,1492,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-17.ndjson,507,507,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-18.ndjson,277,277,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-19.ndjson,290,290,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-23.ndjson,2,2,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-24.ndjson,1,1,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-29.ndjson,2,2,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-12-30.ndjson,1,1,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-02.ndjson,664,664,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-03.ndjson,1548,1548,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-04.ndjson,1512,1512,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-05.ndjson,1929,1929,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-06.ndjson,2028,2028,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-07.ndjson,954,954,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-08.ndjson,209,209,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-09.ndjson,688,688,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-10.ndjson,1135,1135,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-11.ndjson,1871,1871,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-12.ndjson,2440,2440,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-13.ndjson,1615,1615,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-14.ndjson,1194,1194,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-15.ndjson,1134,1134,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-16.ndjson,1035,1035,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-17.ndjson,1374,1374,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-18.ndjson,1196,1196,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-19.ndjson,1539,1539,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-20.ndjson,1803,1803,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-21.ndjson,539,539,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-22.ndjson,1028,1028,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-23.ndjson,1652,1652,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-24.ndjson,1901,1901,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-25.ndjson,1651,1651,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-26.ndjson,1645,1645,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-27.ndjson,2050,2050,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-28.ndjson,878,878,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-29.ndjson,904,904,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-30.ndjson,1447,1447,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-01-31.ndjson,2315,2315,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-01.ndjson,1930,1930,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-02.ndjson,1463,1463,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-03.ndjson,2392,2392,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-04.ndjson,1226,1226,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-05.ndjson,923,923,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-06.ndjson,1284,1284,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-07.ndjson,1963,1963,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-08.ndjson,2215,2215,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-09.ndjson,1424,1424,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-10.ndjson,1102,1102,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-11.ndjson,563,563,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-12.ndjson,912,912,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-13.ndjson,1128,1128,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-14.ndjson,1982,1982,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-15.ndjson,1004,1004,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-16.ndjson,1401,1401,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-17.ndjson,1309,1309,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-18.ndjson,754,754,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-19.ndjson,600,600,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-20.ndjson,1614,1614,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-21.ndjson,1948,1948,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-22.ndjson,1734,1734,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-23.ndjson,1899,1899,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-24.ndjson,2068,2068,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-25.ndjson,861,861,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-26.ndjson,882,882,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-27.ndjson,1410,1410,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-02-28.ndjson,1886,1886,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-01.ndjson,1655,1655,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-02.ndjson,1145,1145,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-03.ndjson,1185,1185,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-04.ndjson,681,681,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-05.ndjson,753,753,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-06.ndjson,1102,1102,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-07.ndjson,2241,2241,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-08.ndjson,2154,2154,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-09.ndjson,2050,2050,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-10.ndjson,1299,1299,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-11.ndjson,1072,1072,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-12.ndjson,937,937,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-13.ndjson,940,940,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-14.ndjson,1131,1131,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-15.ndjson,1689,1689,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-16.ndjson,1524,1524,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-17.ndjson,1204,1204,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-18.ndjson,1352,1352,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-19.ndjson,571,571,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-20.ndjson,672,672,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-21.ndjson,1283,1283,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-22.ndjson,1508,1508,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-23.ndjson,1430,1430,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-24.ndjson,1605,1605,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-25.ndjson,769,769,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-26.ndjson,1260,1260,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-27.ndjson,2106,2106,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-28.ndjson,1906,1906,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-29.ndjson,1995,1995,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-30.ndjson,2684,2684,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-03-31.ndjson,1631,1631,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-01.ndjson,919,919,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-02.ndjson,923,923,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-03.ndjson,1128,1128,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-04.ndjson,2214,2214,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-05.ndjson,1552,1552,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-06.ndjson,1841,1841,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-07.ndjson,2258,2258,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-08.ndjson,1566,1566,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-09.ndjson,1319,1319,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-10.ndjson,1664,1664,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-11.ndjson,1621,1621,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-12.ndjson,2181,2181,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-13.ndjson,1627,1627,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-14.ndjson,2071,2071,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-15.ndjson,875,875,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-16.ndjson,234,234,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-17.ndjson,1311,1311,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-18.ndjson,1878,1878,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-19.ndjson,2509,2509,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-20.ndjson,2741,2741,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-21.ndjson,2510,2510,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-22.ndjson,542,542,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-23.ndjson,1087,1087,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-24.ndjson,1071,1071,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-25.ndjson,2007,2007,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-26.ndjson,2507,2507,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-27.ndjson,1306,1306,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-28.ndjson,1350,1350,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-29.ndjson,845,845,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2023-04-30.ndjson,1587,1587,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-01.ndjson,32809,32809,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-02.ndjson,34088,34088,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-03.ndjson,34317,34317,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-04.ndjson,29975,29975,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-05.ndjson,22458,22458,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-06.ndjson,26944,26944,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-07.ndjson,35232,35232,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-08.ndjson,56529,56529,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-09.ndjson,178063,178063,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-10.ndjson,83839,83839,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-11.ndjson,62534,62534,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-12.ndjson,51087,51087,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-13.ndjson,57510,57510,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-14.ndjson,42469,42469,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-15.ndjson,46153,46153,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-16.ndjson,55120,55120,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-17.ndjson,48060,48060,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-18.ndjson,37021,37021,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-19.ndjson,26435,26435,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-20.ndjson,27277,27277,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-21.ndjson,31583,31583,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-22.ndjson,27015,27015,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-23.ndjson,27344,27344,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-24.ndjson,20571,20571,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-25.ndjson,29041,29041,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-26.ndjson,23379,23379,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-27.ndjson,19489,19489,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-28.ndjson,21893,21893,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-29.ndjson,26389,26389,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-11-30.ndjson,30990,30990,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-01.ndjson,26135,26135,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-02.ndjson,26653,26653,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-03.ndjson,21242,21242,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-04.ndjson,25348,25348,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-05.ndjson,34538,34538,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-06.ndjson,32209,32209,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-07.ndjson,40581,40581,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-08.ndjson,30618,30618,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-09.ndjson,33721,33721,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-10.ndjson,21777,21777,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-11.ndjson,20027,20027,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-12.ndjson,21077,21077,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-13.ndjson,23878,23878,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-14.ndjson,20725,20725,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-15.ndjson,25054,25054,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-16.ndjson,26746,26746,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-17.ndjson,16431,16431,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-18.ndjson,15464,15464,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-19.ndjson,23103,23103,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-20.ndjson,21486,21486,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-21.ndjson,25721,25721,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-22.ndjson,23781,23781,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-23.ndjson,19257,19257,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-24.ndjson,14495,14495,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-25.ndjson,15922,15922,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-26.ndjson,15580,15580,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-27.ndjson,21799,21799,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-28.ndjson,19855,19855,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-29.ndjson,16730,16730,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-30.ndjson,19541,19541,0,0,0
data/raw/political_forums/daily_chunks/politics/2022-12-31.ndjson,14895,14895,0,0,0
data/raw/political_forums/daily_chunks/politics/2023-01-01.ndjson,16490,16490,0,0,0
